13 - PC Wise Voters Turn Out,,,,,,,,,,,,,,
,,,, VOTERS ,,,,,,,,,,
,,,, EVM ,,,,, POSTAL VOTES ,,,Voters Turn Out(Excl. Postal)%,,
 State Name , PC NO. , PC NAME , ELECTORS , MALE , FEMALE , THIRD GENDER , TOTAL , NRI ,, TOTAL VOTERS , VOTER TURN OUT (%) , MALE , FEMALE , THIRD GENDER 
Uttar Pradesh,9,Amroha,1646435,616570,550735,3,1167308,0,2446,1169754,71.04768788,70.33468207,71.54939349,3.529411765
Uttar Pradesh,10,Meerut,1892931,673088,538984,4,1212076,0,4864,1216940,64.28866134,65.12483854,62.72631313,3.007518797
Uttar Pradesh,11,Baghpat,1616476,581282,455777,2,1037061,0,8546,1045607,64.6843504,64.79206376,63.36916277,2.352941176
Uttar Pradesh,12,Ghaziabad,2728978,854916,666970,6,1521892,0,3205,1525097,55.88528013,56.24676796,55.1702289,5.504587156
Uttar Pradesh,13,Gautam Buddha Nagar,2302960,773558,616093,4,1389655,0,3486,1393141,60.49349533,60.99056708,59.55449138,3.007518797
Uttar Pradesh,14,Bulandshahr,1787925,584669,533764,9,1118442,0,6558,1125000,62.92210244,61.34824293,63.93937688,9.473684211
Uttar Pradesh,15,Aligarh,1887127,625385,530640,5,1156030,0,7920,1163950,61.6784138,61.78985413,60.65191898,4.273504274
Uttar Pradesh,16,Hathras,1864320,621305,522728,2,1144035,0,7426,1151461,61.7630557,61.53082062,61.17269272,3.225806452
Uttar Pradesh,17,Mathura,1807893,611218,486892,2,1098112,0,6213,1104325,61.08353758,62.09955753,59.12930695,0.99009901
Uttar Pradesh,18,Agra,1937690,644571,496879,5,1141455,0,4174,1145629,59.1234408,60.94559751,56.46512685,5.102040816
Uttar Pradesh,19,Fatehpur Sikri,1718837,580669,450331,4,1031004,0,7456,1038460,60.41643274,61.72391874,57.88070686,7.692307692
Uttar Pradesh,20,Firozabad,1790510,592593,479885,2,1072480,0,4094,1076574,60.12666782,61.44712488,58.09576961,2.197802198
Uttar Pradesh,21,Mainpuri,1723236,543014,429681,2,972697,0,5564,978261,56.76883491,58.13269328,54.45313807,3.448275862
Uttar Pradesh,22,Etah,1621295,536075,461773,5,997853,0,2499,1000352,61.7008009,60.99892243,62.19818378,10.86956522
Uttar Pradesh,23,Badaun,1891576,592408,486684,9,1079101,0,2373,1081474,57.173172,57.67228682,56.3107223,9.375
Uttar Pradesh,24,Aonla,1785605,580835,469654,4,1050493,0,2409,1052902,58.96612073,59.4304921,58.11233347,4.597701149
Uttar Pradesh,25,Bareilly,1797655,589861,475904,3,1065768,0,3188,1068956,59.46391271,60.20580949,58.19099545,3.614457831
Uttar Pradesh,26,Pilibhit,1761207,639291,543594,5,1182890,0,4335,1187225,67.40973662,67.38095916,66.91540696,6.578947368
Uttar Pradesh,27,Shahjahanpur,2114201,664430,515538,6,1179974,0,7159,1187133,56.15043224,57.36969577,53.93283111,3.821656051
Uttar Pradesh,28,Kheri,1770699,623854,512343,6,1136203,0,569,1136772,64.19905359,65.87729173,62.20253524,16.66666667
Uttar Pradesh,29,Dhaurahra,1644674,598573,464597,8,1063178,0,775,1063953,64.69081411,67.6624322,61.13657388,8.421052632
Uttar Pradesh,30,Sitapur,1666126,585694,477676,8,1063378,0,1844,1065222,63.93406021,65.79049943,61.57078483,11.5942029
Uttar Pradesh,31,Hardoi,1807119,587977,467415,0,1055392,0,2455,1057847,58.53776093,59.92238321,56.59928412,0
Uttar Pradesh,32,Misrikh,1796932,572540,452522,1,1025063,0,2319,1027382,57.17422807,58.69875239,55.08719179,1.25
Uttar Pradesh,33,Unnao,2191465,677560,557981,5,1235546,0,2005,1237551,56.47140155,56.38650672,56.37692186,5.154639175
Uttar Pradesh,34,Mohanlalganj,2023431,700199,563737,0,1263936,0,6644,1270580,62.79334457,64.65890118,59.94466355,0
Uttar Pradesh,35,Lucknow,2040367,609363,497734,3,1107100,6,10530,1117630,54.77593002,55.57574182,52.73639431,3.092783505
Uttar Pradesh,36,Rae Bareli,1702248,486873,468447,1,955321,0,3701,959022,56.33855936,54.33050042,58.11521637,2
Uttar Pradesh,37,Amethi,1743515,479441,461540,0,940981,0,1975,942956,54.08361844,51.8559579,56.36702931,0
Uttar Pradesh,38,Sultanpur,1775196,499120,499917,4,999041,0,1723,1000764,56.37484537,53.72352277,59.08695498,5.479452055
Uttar Pradesh,39,Pratapgarh,1708759,460484,449531,0,910015,0,5244,915259,53.56279031,50.24156065,56.74535149,0
Uttar Pradesh,40,Farrukhabad,1708585,551171,449196,6,1000373,0,2868,1003241,58.71765233,59.28571582,57.67633683,7.792207792
Uttar Pradesh,41,Etawah,1757984,558464,464983,3,1023450,0,5361,1028811,58.52220498,58.3632571,58.04581918,6.52173913
Uttar Pradesh,42,Kannauj,1874824,622274,514822,4,1137100,0,3885,1140985,60.85824589,60.65462556,60.65084958,6.153846154
Uttar Pradesh,43,Kanpur,1632983,475353,362893,7,838253,0,5166,843419,51.64897614,53.19027755,49.09472665,5.384615385
Uttar Pradesh,44,Akbarpur,1766121,572760,446366,16,1019142,0,7491,1026633,58.12925615,59.37287171,55.70293498,15.23809524
Uttar Pradesh,45,Jalaun,1933358,620288,506493,2,1126783,0,3963,1130746,58.48611587,59.05800517,57.36229461,2.409638554
Uttar Pradesh,46,Jhansi,2040739,745494,633910,3,1379407,0,1723,1381130,67.67793432,69.02217338,65.99139075,4.615384615
Uttar Pradesh,47,Hamirpur,1749100,590920,496952,14,1087886,0,2143,1090029,62.31942142,61.94987147,62.49435673,37.83783784
Uttar Pradesh,48,Banda,1702024,551269,481995,12,1033276,0,1636,1034912,60.80478301,59.46627286,62.19828037,19.04761905
Uttar Pradesh,49,Fatehpur,1839312,552984,486248,2,1039234,0,5255,1044489,56.7869399,55.35054021,57.87336957,3.278688525
Uttar Pradesh,50,Kaushambi,1787120,507213,464469,3,971685,0,3352,975037,54.55912306,52.79212385,56.22580434,1.119402985
Uttar Pradesh,51,Phulpur,2010477,538435,435879,12,974326,0,4751,979077,48.69874164,48.84149588,48.01222669,5.607476636
Uttar Pradesh,52,Allahabad,1716160,494017,392794,4,886815,0,2738,889553,51.83391991,52.54829171,50.62756976,2.105263158
Uttar Pradesh,53,Barabanki,1816830,637599,517214,5,1154818,0,890,1155708,63.61123495,65.72758676,61.08499702,9.090909091
Uttar Pradesh,54,Faizabad,1821785,571394,514352,20,1085766,0,1654,1087420,59.68980972,58.67046444,60.66730831,35.0877193
Uttar Pradesh,55,Ambedkar Nagar,1785657,556597,531868,0,1088465,0,2150,1090615,61.07639933,58.10723484,64.25683986,0
Uttar Pradesh,56,Bahraich,1729908,528086,460816,8,988910,0,1233,990143,57.23674323,57.41250911,56.89205823,6.956521739
Uttar Pradesh,57,Kaiserganj,1805946,522251,457572,0,979823,0,2500,982323,54.39381908,53.92180347,54.64570672,0
Uttar Pradesh,58,Shrawasti,1914739,548122,448359,5,996486,0,653,997139,52.07701937,52.80528244,51.14394276,6.944444444
Uttar Pradesh,59,Gonda,1770248,490088,432094,2,922184,0,1939,924123,52.20302466,50.91754605,53.49929364,2.777777778
Uttar Pradesh,60,Domariyaganj,1885433,489185,495930,0,985115,0,215,985330,52.26014396,48.05646316,57.17932399,0
Uttar Pradesh,61,Basti,1845223,537937,510947,1,1048885,0,6316,1055201,57.18555427,53.92143989,60.2919329,0.729927007
Uttar Pradesh,62,Sant Kabir Nagar,1962903,527427,533378,1,1060806,0,3119,1063925,54.20160854,49.44719293,59.51790074,1.086956522
Uttar Pradesh,63,Maharajganj,1915408,607060,618619,7,1225686,0,1538,1227224,64.07115351,59.303357,69.39134688,2.661596958
Uttar Pradesh,64,Gorakhpur,1981197,627713,553509,0,1181222,0,3703,1184925,59.80853999,57.82527309,61.81094756,0
Uttar Pradesh,65,Kushi Nagar,1761564,526776,522399,4,1049179,0,4130,1053309,59.79396718,55.23330003,64.67775584,2.857142857
Uttar Pradesh,66,Deoria,1754195,506109,502783,4,1008896,0,6700,1015596,57.8952739,52.85993151,63.11247405,4.166666667
Uttar Pradesh,67,Bansgaon,1751258,482600,482462,2,965064,0,4719,969783,55.37636373,50.19700191,61.08977549,2.298850575
Uttar Pradesh,68,Lalganj,1751980,468375,489947,0,958322,0,2742,961064,54.85587735,50.07103753,60.00377207,0
Uttar Pradesh,69,Azamgarh,1789168,523819,501829,0,1025648,0,4148,1029796,57.55725566,53.81383226,61.52066671,0
Uttar Pradesh,70,Ghosi,1991651,589077,548040,0,1137117,0,4363,1141480,57.31325418,54.8814334,59.68621284,0
Uttar Pradesh,71,Salempur,1667282,469667,446144,0,915811,0,8290,924101,55.42559687,51.61090751,58.91968775,0
Uttar Pradesh,72,Ballia,1822625,531670,449438,4,981112,0,9459,990571,54.34859063,52.90127689,54.97383031,7.547169811
Uttar Pradesh,73,Jaunpur,1867976,520123,518437,0,1038560,0,3273,1041833,55.77336111,52.48169629,59.12662162,0
Uttar Pradesh,74,Machhlishahr,1848306,511790,520320,1,1032111,0,3299,1035410,56.01940371,51.9167895,60.33206289,1.111111111
Uttar Pradesh,75,Ghazipur,1881077,580248,519642,0,1099890,0,7607,1107497,58.87568664,56.34936435,61.04207169,0
Uttar Pradesh,76,Chandauli,1756837,589802,490253,5,1080060,0,6133,1086193,61.82662364,61.35226253,61.63696209,4.464285714
Uttar Pradesh,77,Varanasi,1856791,606306,452435,3,1058744,0,2085,1060829,57.13238593,59.03011645,54.53915329,2.542372881
Uttar Pradesh,78,Bhadohi,1942514,540234,496990,5,1037229,0,2634,1039863,53.53181496,50.91426923,56.39442853,2.89017341
Uttar Pradesh,79,Mirzapur,1845150,587558,520101,1,1107660,0,1399,1109059,60.10671219,60.34157663,59.6942412,0.64516129
Uttar Pradesh,80,Robertsganj,1723538,534178,453411,0,987589,0,1215,988804,57.37059467,57.53562466,57.02816751,0
Uttarakhand,1,Tehri Garhwal,1493543,428054,435743,9,863806,0,15377,879183,58.86559677,54.34647091,61.73282539,17.64705882
Uttarakhand,2,Garhwal,1355796,330296,391050,3,721349,0,26673,748022,55.17216454,46.61004153,60.4287264,9.090909091
Uttarakhand,3,Almora,1337808,309061,368861,2,677924,0,21883,699807,52.30997273,44.46389856,57.39062111,40
Uttarakhand,4,Nainital-udhamsingh Nagar,1828433,647658,601589,9,1249256,0,11754,1261010,68.96670537,67.04666034,69.75543409,34.61538462
Uttarakhand,5,Hardwar,1840738,671478,593713,22,1265213,0,8180,1273393,69.17839475,68.13466245,69.43248345,17.1875
West Bengal,1,Cooch behar,1814200,778609,741742,1,1520352,0,5094,1525446,84.08367324,82.39475372,85.33420768,16.66666667
West Bengal,2,Alipurduars,1648383,689356,686548,1,1375905,0,5271,1381176,83.78975032,82.42749767,84.54587324,4.347826087
West Bengal,3,Jalpaiguri,1735464,769205,728505,1,1497711,0,3668,1501379,86.51167642,86.52338433,86.06775264,5.555555556
West Bengal,4,Darjeeling,1611317,642333,617792,0,1260125,0,9541,1269666,78.79678549,78.55487491,77.84589136,0
West Bengal,5,Raiganj,1601220,639728,632825,4,1272557,0,5519,1278076,79.8188881,76.93060675,82.22703276,8.333333333
West Bengal,6,Balurghat,1431704,605721,589598,21,1195340,0,2897,1198237,83.69306784,82.11106367,84.96174835,33.87096774
West Bengal,7,Maldaha Uttar,1685955,661444,690382,4,1351830,0,3537,1355367,80.39164746,76.42872577,84.14541545,7.547169811
West Bengal,8,Maldaha Dakshin,1575590,625059,650335,4,1275398,0,4579,1279977,81.23794896,77.88130514,84.13380993,11.76470588
West Bengal,9,Jangipur,1616213,638429,664486,1,1302916,0,1713,1304629,80.72135294,77.2705982,84.11779524,2.43902439
West Bengal,10,Baharampur,1638378,641365,654690,2,1296057,0,4976,1301033,79.40981874,76.08378451,82.31304833,5
West Bengal,11,Murshidabad,1725187,720758,731221,4,1451983,0,2209,1454192,84.29184778,81.47850043,86.9921243,14.28571429
West Bengal,12,Krishnanagar,1631698,688470,672857,4,1361331,0,5270,1366601,83.75330484,81.10429159,85.95658845,9.756097561
West Bengal,13,Ranaghat,1762252,749675,729275,5,1478955,0,5842,1484797,84.25565697,82.34205439,85.61937344,10.41666667
West Bengal,14,Bangaon,1704632,716577,687887,2,1404466,0,4187,1408653,82.63678026,81.78618264,83.03301346,8.695652174
West Bengal,15,Barrackpore,1436431,579960,522600,7,1102567,0,2132,1104699,76.90581727,78.1296098,75.29207013,24.13793103
West Bengal,16,Dum dum,1566196,619195,583905,7,1203107,0,1588,1204695,76.91853382,79.23921042,74.40858489,16.27906977
West Bengal,17,Barasat,1718252,729072,664191,7,1393270,0,2924,1396194,81.2566492,83.54153632,78.55581654,15.90909091
West Bengal,18,Basirhat,1678357,753166,679304,6,1432476,0,1293,1433769,85.42693837,87.10595555,83.48581008,23.07692308
West Bengal,19,Jaynagar,1648355,710417,644971,3,1355391,0,995,1356386,82.28725002,83.89510057,80.46989043,5.263157895
West Bengal,20,Mathurapur,1652096,722868,678047,4,1400919,0,1100,1402019,84.8630467,84.75621982,84.84188346,14.28571429
West Bengal,21,Diamond harbour,1719190,745450,662528,9,1407987,0,1386,1409373,81.97889704,84.0369765,79.6227304,16.07142857
West Bengal,22,Jadavpur,1816857,743145,691668,13,1434826,0,2457,1437283,79.1082072,81.6860986,76.25677352,17.33333333
West Bengal,23,Kolkata Dakshin,1728851,638271,565962,3,1204236,0,2840,1207076,69.81955067,71.16372414,68.03139271,9.090909091
West Bengal,24,Kolkata Uttar,1444082,527881,421566,6,949453,0,1186,950639,65.82998749,66.43973891,64.90213859,40
West Bengal,25,Howrah,1633925,656812,564529,18,1221359,0,1349,1222708,74.83256575,76.9388097,72.35529044,69.23076923
West Bengal,26,Uluberia,1614988,676981,633018,18,1310017,0,1103,1311120,81.18450416,81.31708548,80.90441664,43.90243902
West Bengal,27,Srerampur,1785472,722334,677696,12,1400042,0,2217,1402259,78.53715992,78.83332606,77.97191292,31.57894737
West Bengal,28,Hooghly,1766601,735764,719695,9,1455468,0,3166,1458634,82.56725769,82.49344662,82.28292397,25
West Bengal,29,Arambagh,1764726,745780,724650,2,1470432,0,2030,1472462,83.43856213,82.29460006,84.41121243,11.11111111
West Bengal,30,Tamluk,1694646,731556,712353,7,1443916,0,3024,1446940,85.38302395,83.31569962,87.23829235,21.21212121
West Bengal,31,Kanthi,1660147,723072,698678,0,1421750,0,3216,1424966,85.83372436,84.08596148,87.31117598,0
West Bengal,32,Ghatal,1800002,738122,748473,5,1486600,0,2738,1489338,82.74090807,79.9444164,85.37507072,25
West Bengal,33,Jhargram,1641868,710101,691203,2,1401306,0,5925,1407231,85.70914349,85.60951939,85.08265734,15.38461538
West Bengal,34,Medinipur,1674236,713838,693138,1,1406977,0,3344,1410321,84.23669065,84.16005357,83.91206604,6.25
West Bengal,35,Purulia,1645884,695989,656252,1,1352242,0,3619,1355861,82.37889183,82.54090049,81.75863057,11.11111111
West Bengal,36,Bankura,1648906,703940,663542,3,1367485,0,5160,1372645,83.24580055,83.65906501,82.1766581,33.33333333
West Bengal,37,Bishnupur,1627199,731565,686305,1,1417871,0,3320,1421191,87.3397169,87.84560241,86.39222262,12.5
West Bengal,38,Bardhaman Purba,1698089,731115,706739,10,1437864,0,1739,1439603,84.77782967,84.07399187,85.31013296,22.22222222
West Bengal,39,Bardhaman Durgapur,1733578,738241,693229,5,1431475,0,1714,1433189,82.67231125,83.72376548,81.38467914,18.51851852
West Bengal,40,Asansol,1615865,664991,572239,2,1237232,0,919,1238151,76.62465614,78.82000704,74.11097498,4.545454545
West Bengal,41,Bolpur,1705073,747330,711617,2,1458949,0,2980,1461929,85.73996539,85.65671524,85.47151138,8.333333333
West Bengal,42,Birbhum,1699219,743725,703397,1,1447123,0,2985,1450108,85.33967664,86.15197313,84.14554346,5.263157895
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Disclaimer,,,,,,,,,,,,,,
"This report is based on Index Cards data made available by concerned Returning Officers on the basis of Statutory data maintained in the forms. In case of any dispute, the data maintained in the Statutory Forms by the concerned Returning Officers shall prevail.",,,,,,,,,,,,,,
